-35778.68168151228,-16873.16127112438,2733.191582206715,-11110.43414757072,-7227.556610639234,-75508.55448417323,56395.99289352874,18314.069441102776,-12201.71691753823,57993.69968040349
-14916.358162548635,16809.546654347145,6084.74336539139,51303.54228395038,59872.353853572706,-93709.30588949539,54203.18699982604,-22629.547186060332,4829.277325984371,59317.934862510796
90320.11698904664,-22794.194942813112,-42057.622569695945,-63145.58788101071,-28515.20833280425,-43377.32437232395,12637.689106256996,-1866.5143466532588,24895.821982960322,3400.397503542685
37376.80748601571,-3643.1645948628343,3815.6283314914276,-7882.27503839094,-39981.02267551628,-17105.774409628757,17014.409909760914,22363.41344939056,41510.582886707,93094.2836653003
15322.17050574423,-65652.79576300646,33288.16030684557,41711.83151352114,-27756.72002279077,14054.53294392706,33308.99335086233,11646.492559359991,2185.0751098073606,132955.32834767023
56771.0416409747,35288.10303436683,-21014.172613013452,-53672.29321574908,-50507.105848851,5878.816043673206,-40958.7884779179,-39440.65103944909,-923.7690505899562,127250.6110067487
-6067.214910992598,20160.19967674486,10185.13349823322,-63432.59026718326,2064.2748664704236,-102710.92298902811,19310.48572264757,9289.951008712265,-46610.145386815646,41680.52863274436
39722.26135579277,-66672.2526609377,-37140.35289306267,-24860.322085991036,35197.761164836484,37359.345225737234,-21105.242926344137,87790.72517096916,-3780.4115472375524,47422.21599081668
39436.99291818321,12740.588945748008,30395.621771483846,-45029.50962235659,52546.395473772565,-42189.848435999294,-3138.10158082578,14691.697324583867,27837.37951655589,96150.08414019267
-4022.755139139634,3680.664448308021,-34600.518446683236,-30132.10504849027,-58919.11000346043,-74035.61623155152,-6355.789234077777,52702.07561827075,-78496.53193874018,69001.57364899832
4181.819842065049,-53355.54554818844,48767.27668916449,17591.94514429345,-43231.93103257473,-105784.85908876281,-10371.645128251721,14226.381746360114,18361.29160044694,2519.0264816083727
-2830.8016049272123,-25623.77570945238,-13799.08922663046,19664.340368648554,10804.377762196758,-13718.546506295603,-14874.282920696085,20351.006601680256,40331.92171485151,44662.80871337384
24917.655305207783,-31812.099477872183,-53208.32239230852,-44324.82222187471,-5571.568065547223,-59509.67728995576,16919.61161689558,26713.08129619066,-52382.23761885649,80921.93448540142
35900.337615889686,15097.810990794049,25413.988397159304,58163.475014162366,-57757.30426305404,-70705.36517716118,-44658.30445333984,75096.69874914957,-9075.01631989368,122024.86635774458
-37460.75455011815,-6757.364137011078,31436.862566618758,41330.69848880143,-33268.46156016747,-74011.27808325263,-32943.64497865873,13810.474270731003,20181.007003964754,17710.0040748888
9088.826313288067,-74882.11588547632,35529.091691009504,-33097.85332616529,32389.819454111133,-94627.77080291125,-1254.749823725734,-4858.396796538569,-8389.812102947535,18372.51516594386
1999.5381253535443,-9968.086585394214,17633.277963233326,4310.623636367595,-6966.789110684566,-55033.613484358546,-11790.171277916803,45628.28195675851,3156.0430177667267,14790.86027007661
13059.324053603163,-43890.542285347954,-38020.56922064446,-5336.939243752316,-16879.19313737186,-50033.04501951566,-23156.21747483173,-8410.389114051568,-82911.44902187027,57326.00911229102
29671.50393263754,-72662.08544763198,-30336.79455819172,-55843.141732933975,-48240.036284777816,-32246.116437367215,33594.50102795006,-23796.164102416653,-7055.321424121322,-17376.741585417723
18356.063888919824,-3770.1508430409244,3499.875708425482,-38514.637934361795,-20507.96331505152,-73640.75923499526,-20453.66153768585,-140.2662351659602,43543.75747218486,32564.152475249793
-33955.45489828357,-19472.412427130646,60321.04407245167,-3585.150014284217,36938.84851191412,19465.886154072807,2499.04533422856,18278.25216976645,49181.39095670762,32073.224472693546
63474.556039767805,-21124.734605754547,-69046.611155412,25013.7206028626,15106.992330310464,14836.435938554243,-6718.197639824652,-7307.987059374204,47386.31318298005,18448.585712638345
50317.947566135794,6529.056490141233,-51179.396811117454,7570.177228655243,-31957.01984783023,122.98136537072901,10789.149380152474,-6631.707838142147,21944.585321081486,90651.43898467944
-16530.58968730874,20062.44017023514,2182.7828165425926,835.3706131699595,-8833.760056905345,-17991.408515837054,-53582.70143336428,22243.291697598368,54810.72413184949,31569.792928257382
-14124.685393807658,-32644.433200438998,7265.048904671283,-47745.702319811855,24148.273567814304,-71418.26175161476,-9766.014445133005,43704.203801024705,-18822.110831886544,-14956.25209983685
43218.12081011068,-53395.71084679723,-12847.386860154094,-84.13834895327,-1410.9515023897384,-119512.36468084957,-656.0272358959744,19694.93063848201,-5327.572677109121,95428.18110381506
-7344.105073334955,-45065.995228519896,-14462.31343314204,-12954.858040346024,-21095.53430522152,26583.475768566157,60673.94407802458,20977.59870451949,57715.12309868459,25636.19337418911
