1.3267333361776927,-4.969528353130352,3.208833761403703,6.004276296762651,-6.2726506215067435,-1.2466932153621535,3.3347032681175452,-5.729535300152602,-0.848663742201655,-7.363389356896675,-9.331551057944669,2.509067988568505,-4.809762686523797,5.608371768425865,5.659671884231265,6.627665923111213,-8.32316674985835,1.83943562132953,-1.9377649419243692,-2.4549091476523444,-8.210557662990727,-7.462676295550159,-5.070995447199673,3.716565907602627,6.058116734820789
5.436374908118944,-3.3223009167815327,4.697935590188351,9.730554479419048,-3.031138041364825,4.936822606145327,3.9593133671601866,-5.361906646559187,-5.0776816806470215,0.01019696593079722,3.186713431628636,-2.0937499845592633,2.4437503931086475,-5.230078832099148,-6.70832978284688,2.6404826132911907,-1.5282066169208548,4.727269038564298,1.5015580699914217,-1.3704945919113616,-4.624966289955541,-1.5483538213249766,8.760068913310619,0.14752022372070783,1.1941293846700969
-4.48543742677659,9.959327070363582,-5.120745050247388,-5.3533920522630325,-5.096520143774487,-7.549746694518209,-9.886308849486605,1.8328756124416596,-9.326224128996131,-9.965858095437794,7.851666590322466,-1.7186281539992052,9.583977349343694,-3.6500331147188225,-2.918590653146964,-8.139686308504244,4.291374042164497,5.441726373865469,2.5427815793424546,8.1780906276962,-3.4361761578096983,2.1323355259627625,6.655369040501128,-4.432100758882256,2.55001070119312
5.349438207377627,5.361003503038837,-2.1154539048068948,-7.9858004883515505,-7.19977029223582,2.702847566378132,8.934305886391321,-2.5472903387103596,9.973119102826317,0.9314178818258316,8.80952634593471,4.729981480486947,-2.7337765414589104,0.8044150483989458,-7.296341038505798,8.555622571609668,6.095519390316472,3.4003919590567815,-9.682421420878596,-8.40345169440208,3.9655215962082906,-3.978690753755769,9.571272242585287,0.9118806961256318,-3.9603382081582383
9.927568830933076,0.48445750437252677,-7.400707881165191,-9.829833373290919,1.608440530056379,-0.21407097725723467,-5.341939295646485,2.0353473162641826,-5.369132290454653,-1.9228282335398124,2.496964982949784,9.315834529993307,-2.1617437079629687,9.824246286955091,-1.0632300194969968,7.766836253043717,9.018128292802622,3.409677792450214,-3.8147880169681496,-8.35925678760129,9.126150044951945,-7.073401083256483,6.061595127139675,2.835691710075883,-4.048063713469543
-8.306749486311176,9.769021351667377,6.922257739164955,-6.688257026606131,5.575113524587113,0.7616027026003191,-5.792587368257777,-1.0408221381635983,0.26083405527830905,0.26567020758986537,-3.689172500125788,-9.305931546235438,-7.681730286243324,-1.2120108757256727,-8.351399085280015,-1.063705013064041,-1.4337241221673196,-2.5290091103263084,-1.8574730442970395,3.3422721514790865,-4.624932305778264,-1.5656795782407045,7.514307896555266,-2.049670183448571,0.6108075606386798
-7.090309076487637,5.176765037562344,0.20622919282422458,-3.966710517655243,-1.1531298515497532,9.691857872852346,-1.171065484791722,4.1780600944504815,2.3043469741874123,0.10296418572403887,5.382822526154005,-5.643056448832859,8.743955369433252,3.2990517837299613,-8.23991701598041,-8.796965410159675,-1.8935068428982902,4.954272128686725,8.47018729437827,4.437264151788687,7.014716738953631,-0.08614327783457298,7.037230826576117,2.0208135321084555,2.72900126999229
8.437558355325972,-8.58352281788757,-2.3912800315955485,-2.3082950048976025,3.5064288839267093,-9.55556477814394,8.82150581748774,9.853448538251182,-1.061348772731261,0.7736215531216075,6.032514279220461,1.5348116348174106,-8.068209905870134,-9.70158673466932,-7.624696090828927,-0.44654039416432667,-3.5328375428783687,-9.87139278084898,-1.6810846781087747,-7.773270098826666,-2.0789812466661868,-7.281289722345186,-1.1991797383099545,5.90151440932361,-8.702578183518392
8.220892961594906,-8.416428076417349,3.387987067111588,4.652681689637767,-8.410716096245562,-2.7308869527017032,4.992557603669789,8.156304386428083,5.005396582959525,-5.625892643682883,-9.204448516549753,7.8791236852710185,9.064838307172518,8.463233777421163,1.936304595804188,-3.918095163800528,-4.374958390739381,-1.1358038260310792,4.406783668755487,4.041810306431186,-2.0903222133419668,9.594861478265056,-1.2579562478173862,-2.7710007225383615,8.237831840115906
-6.719170662017538,7.592610299191861,-1.1737038460601639,-5.305014416130243,5.7329008382678825,1.4274029217491009,4.173348763510559,-8.10696004156192,-2.3875223581332765,0.6306766855879626,-8.794505733645988,0.5361172056064074,8.038814916474518,5.637008732728878,-5.785563497139923,-3.9494715940705554,4.91528831297301,1.2136447512889568,-9.958152125905954,3.7158477776605086,-7.63758411284837,-0.5336630353109761,2.4928080053746786,-7.464403100352679,-4.349482080991374
